Property_ID,Market,State,City,Finished_SqFt,Acquisition_Price,Pending_Date,Resale_Price_Estimate,Pending_Price,Sale_Price,Closing_Date,Profit_Loss,Sale_vs_Resale_Ratio,Volume,Listing_Date,DOM,Sold?
X1-ORz0ct6hso90my_bz8hj,Phoenix,Arizona,Mesa,1168,294390,,0,0,271083,,-23307,1.390284175,1,9/8/2021,126,0
X1-ORz0l027sykq62_fyihp,Dallas,Texas,Little Elm,3554,401700,,0,0,445000,,43300,1.036089309,1,9/8/2021,126,0
X1-ORz2emu3zvsnzu_h38ze,Nashville,Tennessee,Antioch,2414,427632,,0,0,420915,,-6717,0.755282268,1,9/8/2021,126,0
X1-ORz09wbvq5254q_c7nwd,Jacksonville,Florida,Middleburg,2025,309400,,0,0,316732,,7332,0.679260462,1,9/8/2021,126,0
X1-ORz26ghcoafxx6_elcl6,Dallas,Texas,Plano,2795,442200,,0,0,441457,,-743,0.653191443,1,9/8/2021,126,0
X1-ORz0c2cg9wxvui_ahuvl,Houston,Texas,Houston,3462,297960,,0,0,307000,,9040,0.574070508,1,9/8/2021,126,0
X1-ORz0dis16c3lh6_f6f49,Houston,Texas,Houston,1510,212818,,0,0,187000,,-25818,2.908752789,1,9/8/2021,126,0
X1-ORz0doho6apgu2_im15t,Jacksonville,Florida,Green Cove Springs,1281,213178,,0,0,218800,,5622,1.921300438,1,9/8/2021,126,0
X1-ORz0acs8s6f69m_a101x,Phoenix,Arizona,Avondale,1578,428200,,0,0,397191,,-31009,1.038085888,1,9/8/2021,126,0
X1-ORz2av6ug67vy2_gp7ao,Dallas,Texas,Argyle,1957,331144,,0,0,339887,,8743,1.237788249,1,9/8/2021,126,0
X1-ORz0h6owq9hu2i_ako0j,San Antonio,Texas,San Antonio,2087,244500,,0,0,246000,,1500,2.576459472,1,9/8/2021,126,0
X1-ORz0f19ducv5ve_ha9tr,Orlando,Florida,Poinciana,2320,286013,,0,0,285522,,-491,1.034381008,1,9/8/2021,126,0
X1-ORz2filqas1ksa_c69bw,Houston,Texas,Houston,2934,354600,,0,0,329983,,-24617,0.882280116,1,9/8/2021,126,0
X1-ORz0b83j3v3qey_gkzl9,Jacksonville,Florida,Jacksonville,1958,308764,,0,0,323385,,14621,0.711996527,1,9/8/2021,126,0
X1-ORz0d8fo2cut8a_ako0j,Jacksonville,Florida,Orange Park,2484,448885,,0,0,475902,,27017,0.378617249,1,9/8/2021,126,0
X1-ORz2a91a6f5f96_i9e1k,Tampa,Florida,Brandon,2404,419176,,0,0,421195,,2019,0.406414819,1,9/8/2021,126,0
X1-ORz0m1d0a6518a_ix9pl,Atlanta,Georgia,Buford,1092,182726,,0,0,182000,,-726,1.548493202,1,9/8/2021,126,0
X1-ORz0actzx60xh6_irnfp,Dallas,Texas,Denton,1042,245637,,0,0,245990,,353,1.577795194,1,9/8/2021,126,0
X1-ORz0ahrkpayph6_c7nwd,Phoenix,Arizona,Phoenix,2021,411588,,0,0,394346,,-17242,0.65589338,1,9/8/2021,126,0
X1-ORz2h8anh6908q_f27eu,Dallas,Texas,Burleson,2187,283700,,0,0,294047,,10347,1.445017021,1,9/8/2021,126,0
X1-ORz2c2p93hc29m_d3yz8,Denver,Colorado,Colorado Springs,2474,460508,,0,0,421143,,-39365,0.91863036,1,9/8/2021,126,0
X1-ORz0ecjyot0qka_b7543,Sacramento,California,Citrus Heights,1673,471900,,0,0,474300,,2400,0.681194995,1,9/8/2021,126,0
X1-ORz2ba69icrwxm_b5qjm,Austin,Texas,Pflugerville,2355,513600,,0,0,504900,,-8700,0.521186952,1,9/8/2021,126,0
X1-ORz2cfofmxfrsq_g2q74,Sacramento,California,Rancho Cordova,2459,699571,,0,0,627240,,-72331,0.41224689,1,9/8/2021,126,0
X1-ORz2cqx8t7d1fe_elcl6,Atlanta,Georgia,McDonough,1764,297361,,0,0,277682,,-19679,1.767945178,1,9/8/2021,126,0
X1-ORz2ehai1bktx6_ets00,Tampa,Florida,Land O Lakes,1532,317988,,0,0,300846,,-17142,0.995906559,1,9/8/2021,126,0
X1-ORz283zkiawku2_be5yg,Raleigh,North Carolina,Fuquay Varina,2327,387200,,0,0,348000,,-39200,0.496344953,1,9/8/2021,126,0
X1-ORz0l8jdx1q8oq_igevx,Houston,Texas,Spring,1595,204282,,0,0,203282,,-1000,1.720386002,1,9/8/2021,126,0
X1-ORz26ggozx3a7u_e4hri,Houston,Texas,Houston,1850,228586,,0,0,224678,,-3908,1.275437535,1,9/8/2021,126,0
X1-ORz2e77o8pxldm_g8ch0,Houston,Texas,Spring,2793,342464,,0,0,307648,,-34816,0.811537229,1,9/8/2021,126,0
X1-ORz089sirs8eii_e5wbz,Phoenix,Arizona,San Tan Valley,1604,365100,,0,0,374423,,9323,1.099501031,1,9/8/2021,126,0
X1-ORz08zndkp8b5m_aqaaf,Minneapolis,Minnesota,Shakopee,2278,404900,,0,0,407900,,3000,1.52697415,1,9/8/2021,126,0
X1-ORz2cljru3rcl6_gp7ao,Atlanta,Georgia,Winder,2258,312306,,0,0,306717,,-5589,1.770604099,1,9/8/2021,126,0
X1-ORz2g5i9bqj1bu_9tz7k,Minneapolis,Minnesota,Spring Lake Park,2182,354100,,0,0,354900,,800,0.713975804,1,9/8/2021,126,0
X1-ORz2d7okhf91mi_elcl6,Phoenix,Arizona,Phoenix,1114,408808,,0,0,370376,,-38432,0.777694278,1,9/8/2021,126,0
X1-ORz0bwnssid01m_gck6f,Dallas,Texas,Fort Worth,3265,398177,,0,0,381480,,-16697,0.721426548,1,9/8/2021,126,0
X1-ORz0fjqr1k9a4a_d2ker,Charlotte,North Carolina,Mooresville,2051,317981,,0,0,324000,,6019,0.93411101,1,9/8/2021,126,0
X1-ORz0bc3kd33xiy_dxgx5,Tampa,Florida,Lake Wales,1840,287172,,0,0,273899,,-13273,2.299876356,1,9/8/2021,126,0
X1-ORz0dytxc7q54q_daztl,Tampa,Florida,Tampa,1518,338627,,0,0,321235,,-17392,1.280399787,1,9/8/2021,126,0
X1-ORz2bkslpyiooq_dnmxu,Tampa,Florida,Tampa,1843,356341,,0,0,420009,,63668,1.002546097,1,9/8/2021,126,0
X1-ORz2d8ccsu4uwq_bjs8c,Jacksonville,Florida,Middleburg,1856,348932,,0,0,320000,,-28932,1.714396307,1,9/8/2021,126,0
X1-ORz2bjz099p20q_ckb0m,Phoenix,Arizona,Surprise,1864,441808,,0,0,413309,,-28499,1.430391312,1,9/8/2021,126,0
X1-ORz0cc1wmz3qey_bfkix,Phoenix,Arizona,Laveen,1394,387029,,0,0,346387,,-40642,0.554834009,1,9/8/2021,126,0
X1-ORz2ek444mek56_h8v9a,Jacksonville,Florida,Saint Augustine,3496,589900,,0,0,569342,,-20558,0.546963547,1,9/8/2021,126,0
X1-ORz2c9tv26oynu_fzx26,Atlanta,Georgia,Loganville,2800,409653,,0,0,388042,,-21611,0.891755293,1,9/8/2021,126,0
X1-ORz2ebe2dj05mi_df7j0,Sacramento,California,Rancho Cordova,2459,683002,,0,0,628538,,-54464,0.452089296,1,9/8/2021,126,0
X1-ORz2edrs9v5z0a_eijg8,Tampa,Florida,Bradenton,999,248428,,0,0,271314,,22886,1.800309642,1,9/8/2021,126,0
X1-ORz2faske883ga_bs7n6,Nashville,Tennessee,Nolensville,2799,569800,,0,0,550277,,-19523,0.430943594,1,9/8/2021,126,0
X1-ORz0cuaq1cxaii_daztl,Atlanta,Georgia,Decatur,1304,249378,,0,0,252000,,2622,1.020428409,1,9/8/2021,126,0
X1-ORz2fots94hvui_bv0s4,Atlanta,Georgia,Locust Grove,2896,357500,,0,0,354004,,-3496,1.188345822,1,9/8/2021,126,0
X1-ORz0a586erasu2_dxgx5,Tampa,Florida,Lakeland,1941,359870,,0,0,347176,,-12694,0.894095059,1,9/8/2021,126,0
X1-ORz2g8w9ej96d6_gs0fm,Tampa,Florida,North Port,1372,276900,,0,0,284819,,7919,1.514557355,1,9/8/2021,126,0
X1-ORz2dddzl9ep2y_b049q,Houston,Texas,Kingwood,2042,251828,,0,0,230902,,-20926,3.337368373,1,9/8/2021,126,0
X1-ORz0b4h74d994q_jgxo7,Las Vegas,Nevada,Las Vegas,1178,392195,,0,0,367933,,-24262,1.903526441,1,9/8/2021,126,0
X1-ORz2e9tm3ozn22_d6s46,Atlanta,Georgia,Cartersville,1345,240900,,0,0,273534,,32634,2.012852307,1,9/8/2021,126,0
X1-ORz2cz5fc81jzu_fooie,Phoenix,Arizona,Peoria,1301,394755,,0,0,368067,,-26688,0.75529212,1,9/8/2021,126,0
X1-ORz09ri52607ei_g1bmn,Nashville,Tennessee,Gallatin,1640,322200,,0,0,333694,,11494,1.088072822,1,9/8/2021,126,0
X1-ORz0emewcyg2nu_i7zh3,Orlando,Florida,Orlando,1075,258700,,0,0,266900,,8200,0.651399777,1,9/8/2021,126,0
X1-ORz0k2lbliegze_epkal,Atlanta,Georgia,McDonough,2212,271000,,0,0,265000,,-6000,1.386523289,1,9/8/2021,126,0
X1-ORz2bv7dnapvui_arouw,San Antonio,Texas,Schertz,1785,278689,,0,0,272000,,-6689,2.023255815,1,9/8/2021,126,0
X1-ORz2eva6ncp30a_dt97q,Charlotte,North Carolina,Tega Cay,3185,643600,,0,0,634941,,-8659,0.450789945,1,9/8/2021,126,0
X1-ORz2ce24a1le2i_eijg8,San Antonio,Texas,San Antonio,1886,288685,,0,0,283471,,-5214,0.997695706,1,9/8/2021,126,0
X1-ORz0ag2mmxpoxm_fn9xx,Houston,Texas,Houston,2261,378200,,0,0,341590,,-36610,1.053571613,1,9/8/2021,126,0
X1-ORz09j9aurz14q_hlidj,Atlanta,Georgia,Woodstock,1676,348200,,0,0,349276,,1076,0.835248053,1,9/8/2021,126,0
X1-ORz2fw0d8xwrcq_g5jc2,Phoenix,Arizona,El Mirage,2178,428300,,0,0,432766,,4466,0.634294854,1,9/8/2021,126,0
X1-ORz2chgg70zuyi_bpei8,Atlanta,Georgia,Winder,1420,300278,,0,0,269000,,-31278,0.962688375,1,9/8/2021,126,0
X1-ORz0c8jmnrlbay_bfkix,Atlanta,Georgia,Austell,1200,242379,,0,0,231151,,-11228,1.917401857,1,9/8/2021,126,0
X1-ORz0a8hwl58nsq_a101x,Dallas,Texas,Lewisville,1523,307400,,0,0,335000,,27600,1.306217157,1,9/8/2021,126,0
X1-ORz2d09nkwptve_ecx6c,Orlando,Florida,Orlando,1960,328076,,0,0,313386,,-14690,0.920998024,1,9/8/2021,126,0
X1-ORz2d16ndiiv0a_hvccu,Tampa,Florida,North Pt,1041,233864,,0,0,208670,,-25194,0.771814323,1,9/8/2021,126,0
X1-ORz0dqcr84kmm2_at3fd,Tucson,Arizona,Tucson,1703,394389,,0,0,366849,,-27540,1.030578478,1,9/8/2021,126,0
X1-ORz2f07rfhmv0a_adn66,Dallas,Texas,Fort Worth,1739,261297,,0,0,254749,,-6548,1.156955852,1,9/8/2021,126,0
X1-ORz2ebkv1cyyka_i9e1k,Dallas,Texas,Little Elm,1892,317300,,0,0,329735,,12435,1.590919152,1,9/8/2021,126,0
X1-ORz08j7w35o5mi_cah1b,Orlando,Florida,Orlando,1021,136400,,0,0,150000,,13600,2.39522785,1,9/8/2021,126,0
X1-ORz0cw4tkmrgqi_g6xwj,Phoenix,Arizona,Mesa,1681,503396,,0,0,459770,,-43626,0.899816514,1,9/8/2021,126,0
X1-ORz0kg8y4qqni2_ebilv,Atlanta,Georgia,Ellenwood,2156,220700,,0,0,255000,,34300,1.75586699,1,9/8/2021,126,0
X1-ORz0dtjiuufiwq_j02uj,Jacksonville,Florida,Jacksonville,1488,279080,,0,0,282500,,3420,1.693805969,1,9/8/2021,126,0
X1-ORz2fkmmhvujy2_e4hri,Raleigh,North Carolina,Youngsville,1212,266400,,0,0,256548,,-9852,2.707774898,1,9/8/2021,126,0
X1-ORz2bbursh4hoa_ea41e,Denver,Colorado,Colorado Springs,2604,532038,,0,0,501153,,-30885,0.777034448,1,9/8/2021,126,0
X1-ORz0cipiy3jmgq_anh5h,Austin,Texas,Georgetown,2074,505572,,0,0,460351,,-45221,0.685218779,1,9/8/2021,126,0
X1-ORz29fea8qd7y2_hsj7w,Atlanta,Georgia,Suwanee,2100,316600,,0,0,326190,,9590,0.899692896,1,9/8/2021,126,0
X1-ORz0idzn58ubui_jmjy3,Atlanta,Georgia,Cumming,2100,346100,,0,0,349300,,3200,1.027664347,1,9/8/2021,126,0
X1-ORz0au5dqp50my_eh4vr,Tampa,Florida,Pinellas Park,1729,402321,,0,0,373400,,-28921,0.743259201,1,9/8/2021,126,0
X1-ORz0bzvzq15bp6_djf8f,Tampa,Florida,Lakeland,2422,351282,,0,0,327105,,-24177,0.845084613,1,9/8/2021,126,0
X1-ORz081027bvl2y_9pri5,Dallas,Texas,Carrollton,1703,333200,,0,0,330077,,-3123,1.166609459,1,9/8/2021,126,0
X1-ORz0be7f3uzvcq_9vds1,Dallas,Texas,Fort Worth,3183,432245,,0,0,452422,,20177,0.640165108,1,9/8/2021,126,0
X1-ORz0d1toy5skfu_a6mbt,Charlotte,North Carolina,Charlotte,2482,397943,,0,0,376000,,-21943,0.946583477,1,9/8/2021,126,0
X1-ORz2euot5aromy_ikmlc,Phoenix,Arizona,Chandler,2484,594779,,0,0,581534,,-13245,0.897355779,1,9/8/2021,126,0
X1-ORz0lpqdw3txtm_ha9tr,Las Vegas,Nevada,Las Vegas,1570,310300,,0,0,305017,,-5283,1.209823041,1,9/8/2021,126,0
X1-ORz2e36jivoare_csqfg,Orlando,Florida,Apopka,2375,409884,,0,0,382862,,-27022,0.819314841,1,9/8/2021,126,0
X1-ORz2c61a56086y_infqa,Atlanta,Georgia,Cumming,1294,303742,,0,0,293467,,-10275,0.958501692,1,9/8/2021,126,0
X1-ORz264dauebed6_dt97q,Phoenix,Arizona,Glendale,1495,292300,,0,0,330000,,37700,1.37593344,1,9/8/2021,126,0
X1-ORz0cep9sr37ga_dgm3h,Atlanta,Georgia,Jackson,1633,229310,,0,0,249059,,19749,1.326813955,1,9/8/2021,126,0
X1-ORz2chj6ukmlq2_dnmxu,Las Vegas,Nevada,Las Vegas,1558,373740,,0,0,350489,,-23251,1.242902625,1,9/8/2021,126,0
X1-ORz2bnzhaqloxm_fj28i,Atlanta,Georgia,Dallas,1286,239517,,0,0,235789,,-3728,1.901323344,1,9/8/2021,126,0
X1-ORz2da49evgu4a_h38ze,Charlotte,North Carolina,Davidson,2760,417534,,0,0,388500,,-29034,1.193058777,1,9/8/2021,126,0
X1-ORz0a9cxcmzptm_hwqxb,Atlanta,Georgia,Peachtree City,1657,343121,,0,0,349356,,6235,0.861888233,1,9/8/2021,126,0
X1-ORz09rhp9x3rlm_gck6f,Denver,Colorado,Colorado Springs,1427,401900,,0,0,386641,,-15259,0.821961643,1,9/8/2021,126,0
X1-ORz20ofz4z23y2_gs0fm,Cincinnati,Ohio,Franklin,2648,311500,,0,0,296300,,-15200,0.84573114,1,9/8/2021,126,0
X1-ORz2a9tw4jy2d6_infqa,Orlando,Florida,Oviedo,1625,318500,,0,0,338874,,20374,0.72717813,1,9/8/2021,126,0
X1-ORz0asslp6w6m2_j8i9d,Phoenix,Arizona,Phoenix,1152,337936,,0,0,317372,,-20564,0.544746367,1,9/8/2021,126,0
X1-ORz0iy3rhkz9mi_djf8f,Charlotte,North Carolina,Charlotte,3496,379889,,0,0,375000,,-4889,0.838509905,1,9/8/2021,126,0
X1-ORz0gxpflupzsq_b4bz5,Orlando,Florida,Orlando,1541,280800,,0,0,290494,,9694,2.094113103,1,9/8/2021,126,0
X1-ORz2c989o0bce2_am2l0,Tampa,Florida,Venice,1335,277180,,0,0,265177,,-12003,1.357326514,1,9/8/2021,126,0
X1-ORz0dcdqagt18a_jbbeb,Jacksonville,Florida,Jacksonville,1816,384582,,0,0,376314,,-8268,1.316981879,1,9/8/2021,126,0
X1-ORz0cdy73hg3ne_crbuz,Atlanta,Georgia,Villa Rica,1954,294690,,0,0,312901,,18211,1.591758184,1,9/8/2021,126,0
X1-ORz2b0sffuhp4q_adn66,Orlando,Florida,Casselberry,1360,261784,,0,0,281776,,19992,1.055944941,1,9/8/2021,126,0
X1-ORz0a35b6jfuka_ha9tr,Houston,Texas,Conroe,1606,235900,,0,0,237000,,1100,0.824302702,1,9/8/2021,126,0
X1-ORz0bqo2qv118a_a3t6v,Atlanta,Georgia,Loganville,1577,299218,,0,0,296498,,-2720,1.11011731,1,9/8/2021,126,0
X1-ORz2czxdlzhjei_flvdg,Atlanta,Georgia,Adairsville,2364,406226,,0,0,376986,,-29240,0.554304953,1,9/8/2021,126,0
X1-ORz0dfuh0t5x16_af1qn,Atlanta,Georgia,Stockbridge,1856,255240,,0,0,254795,,-445,1.016783,1,9/8/2021,126,0
X1-ORz0ipi7j0td2y_e5wbz,Atlanta,Georgia,Newnan,1928,275800,,0,0,300000,,24200,1.362831256,1,9/8/2021,126,0
X1-ORz2f49fvn0pdm_e7awg,Atlanta,Georgia,Marietta,2193,400200,,0,0,397509,,-2691,0.604729907,1,9/8/2021,126,0
X1-ORz0gz84qp4r5m_c4urf,Cincinnati,Ohio,Batavia,1680,241200,,0,0,255000,,13800,0.704813206,1,9/8/2021,126,0
X1-ORz28nn4zb0y2i_fooie,Cincinnati,Ohio,West chester,1025,142600,,0,0,144200,,1600,1.771761022,1,9/8/2021,126,0
X1-ORz2bgtc36398a_bjs8c,Dallas,Texas,Fort Worth,1602,315985,,0,0,300000,,-15985,1.155962038,1,9/8/2021,126,0
X1-ORz2elm9j5orqy_fuasa,Tampa,Florida,Valrico,2380,487599,,0,0,461349,,-26250,0.849123728,1,9/8/2021,126,0
X1-ORz2cdqpvm5z7e_gdyqw,Dallas,Texas,Arlington,2109,333789,,0,0,312003,,-21786,1.273647603,1,9/8/2021,126,0
X1-ORz25lt6znajcq_hmwy0,Tucson,Arizona,Tucson,1479,219700,,0,0,240000,,20300,1.579475652,1,9/8/2021,126,0
X1-ORz0bxr9ergi9m_i7zh3,Atlanta,Georgia,Acworth,1402,295401,,0,0,290173,,-5228,1.462743909,1,9/8/2021,126,0
X1-ORz2dbagoo733u_h624c,Atlanta,Georgia,Acworth,1636,325117,,0,0,299024,,-26093,2.025394432,1,9/8/2021,126,0
X1-ORz23zwqs7jqey_c0n20,Atlanta,Georgia,Dallas,2030,250200,,0,0,258808,,8608,1.63009541,1,9/8/2021,126,0
X1-ORz08204hnzou2_e0a23,Orlando,Florida,Sanford,1052,259500,,0,0,271462,,11962,1.382776899,1,9/8/2021,126,0
X1-ORz0dwm0l5i54q_a9fgr,Dallas,Texas,Little Elm,2202,470934,,0,0,454900,,-16034,1.817388275,1,9/8/2021,126,0
X1-ORz2eayxszx0fu_cn45k,Houston,Texas,Rosenberg,2423,324525,,0,0,300105,,-24420,2.303528464,1,9/8/2021,126,0
X1-ORz09hbwxndke2_h1uex,Jacksonville,Florida,Middleburg,1332,222700,,0,0,226377,,3677,1.911154031,1,9/8/2021,126,0
X1-ORz2gihvnfj6nu_d3yz8,Orlando,Florida,Orlando,1232,297100,,0,0,291143,,-5957,1.337223193,1,9/8/2021,126,0
X1-ORz21qq685dv22_j1hf0,Raleigh,North Carolina,Raleigh,1126,171000,,0,0,198000,,27000,2.605759384,1,9/8/2021,126,0
X1-ORz09giz5bwlfe_hobih,Denver,Colorado,Colorado Springs,2551,465879,,0,0,469500,,3621,1.200338103,1,9/8/2021,126,0
X1-ORz2151dpus6t6_ckb0m,Atlanta,Georgia,Stone Mountain,1140,170000,,0,0,170000,,0,2.296301436,1,9/8/2021,126,0
X1-ORz0dokum38nei_gck6f,Atlanta,Georgia,Lithonia,2230,313619,,0,0,300000,,-13619,2.773030525,1,9/8/2021,126,0
X1-ORz0co0d7pqohm_emr5n,Dallas,Texas,Savannah,3435,458328,,0,0,420000,,-38328,0.657153538,1,9/8/2021,126,0
X1-ORz2d5gbw6cpru_hehj6,Jacksonville,Florida,Yulee,2193,315105,,0,0,354852,,39747,0.579661446,1,9/8/2021,126,0
X1-ORz22a8dc4gupm_jic8o,Atlanta,Georgia,Hampton,1925,194600,,0,0,202000,,7400,1.409801715,1,9/8/2021,126,0
X1-ORz2808uoc1piy_fdfym,Sacramento,California,Rocklin,1502,550200,,0,0,549900,,-300,0.403025547,1,9/8/2021,126,0
X1-ORz0okb84iyy62_fc1e5,Miami,Florida,Wellington,2150,376000,,0,0,376000,,0,0.7024513,1,9/8/2021,126,0
X1-ORz2eqzaq0e0sa_df7j0,Tampa,Florida,Lake Wales,1576,269404,,0,0,267272,,-2132,1.481558249,1,9/8/2021,126,0
X1-ORz2b5q07zfh4q_gxmpi,Atlanta,Georgia,Alpharetta,2415,457466,,0,0,444134,,-13332,0.798383025,1,9/8/2021,126,0
X1-ORz0922um0zvqy_idlqz,San Antonio,Texas,San Antonio,2601,408500,,0,0,407098,,-1402,0.821265506,1,9/8/2021,126,0
X1-ORz2fr4njusuii_axb4s,Houston,Texas,Kingwood,3120,362600,,0,0,344419,,-18181,1.065878833,1,9/8/2021,126,0
X1-ORz0ap80uongje_avwkb,Tucson,Arizona,Vail,3185,434399,,0,0,401425,,-32974,0.706401282,1,9/8/2021,126,0
X1-ORz0fwt40sw67u_htxsd,Tampa,Florida,Wesley Chapel,2513,346700,,0,0,375000,,28300,0.490381449,1,9/8/2021,126,0
X1-ORz2a9i1xvm7p6_a80wa,Tampa,Florida,Clearwater,1234,317700,,0,0,334097,,16397,1.269693832,1,9/8/2021,126,0
X1-ORz2bgccfl68vu_jfj3q,Atlanta,Georgia,Jonesboro,2279,283791,,0,0,290000,,6209,1.140433054,1,9/8/2021,126,0
X1-ORz0cc18ylr2pm_bwfcl,Denver,Colorado,Fountain,1439,412875,,0,0,376702,,-36173,1.066327567,1,9/8/2021,126,0
X1-ORz0ce6qwb0nsq_gnsq7,Denver,Colorado,Colorado Springs,2503,476230,,0,0,431556,,-44674,0.478620465,1,9/8/2021,126,0
X1-ORz0ecb31sruka_hip8l,Dallas,Texas,Euless,2486,412400,,0,0,395450,,-16950,0.689253485,1,9/8/2021,126,0
X1-ORz0cjkvjrz0ca_iasm1,Austin,Texas,Kyle,2120,408228,,0,0,340911,,-67317,0.544966954,1,9/8/2021,126,0
X1-ORz26jg0afmpve_am2l0,Jacksonville,Florida,Orange Park,1708,233800,,0,0,258000,,24200,1.524117312,1,9/8/2021,126,0
X1-ORz0a4r6r6dshm_g1bmn,Dallas,Texas,Waxahachie,2206,386100,,0,0,380628,,-5472,1.141335231,1,9/8/2021,126,0
X1-ORz2f5bwzc381m_bmlda,Atlanta,Georgia,Acworth,1420,238000,,0,0,251000,,13000,2.035828597,1,9/8/2021,126,0
X1-ORz2e3f3bp8uwq_ivv54,Atlanta,Georgia,Temple,2290,306434,,0,0,282127,,-24307,0.775882286,1,9/8/2021,126,0
X1-ORz23uu8fah0my_bxtx2,Raleigh,North Carolina,Raleigh,1403,233800,,0,0,269000,,35200,1.869038607,1,9/8/2021,126,0
X1-ORz0a0xmblo2gq_e3371,Atlanta,Georgia,Monroe,2586,352870,,0,0,351157,,-1713,1.345619697,1,9/8/2021,126,0
X1-ORz0b5bcbd7fju_hzk29,Phoenix,Arizona,Tolleson,1546,389899,,0,0,361558,,-28341,0.363479826,1,9/8/2021,126,0
X1-ORz2d2g8z88igq_adn66,Dallas,Texas,Midlothian,2232,439739,,0,0,417265,,-22474,0.532604596,1,9/8/2021,126,0
X1-ORz090w3lx530a_iugkn,Orlando,Florida,Tavares,1345,246100,,0,0,259716,,13616,1.113789723,1,9/8/2021,126,0
X1-ORz2f39lhfctiy_infqa,Tampa,Florida,Bradenton,1609,353955,,0,0,353518,,-437,0.686291556,1,9/8/2021,126,0
X1-ORz0b2c4yww3ui_eebqt,Tampa,Florida,Land O Lakes,2421,463630,,0,0,440320,,-23310,0.663323647,1,9/8/2021,126,0
X1-ORz0el2k3p3ofu_coiq1,Orlando,Florida,Winter Park,2609,449100,,0,0,434900,,-14200,0.741104802,1,9/8/2021,126,0
X1-ORz2bogkwdqt8a_hpq2y,Charlotte,North Carolina,Monroe,2324,398112,,0,0,391000,,-7112,0.938830782,1,9/8/2021,126,0
X1-ORz08weiyt3bsq_e0a23,Atlanta,Georgia,Cumming,3161,420000,,0,0,408202,,-11798,0.690436403,1,9/8/2021,126,0
X1-ORz0bqcggb5egq_idlqz,Orlando,Florida,Clermont,2686,423699,,0,0,439685,,15986,0.995036707,1,9/8/2021,126,0
X1-ORz0biaiutb52y_f0sud,Denver,Colorado,Colorado Springs,2070,502388,,0,0,463607,,-38781,1.191485502,1,9/8/2021,126,0
X1-ORz2euis3wdncq_ea41e,Atlanta,Georgia,Powder Springs,1214,259869,,0,0,263212,,3343,0.96097918,1,9/8/2021,126,0
X1-ORz0fxv5c9292y_aqaaf,Atlanta,Georgia,Douglasville,1879,241500,,0,0,271724,,30224,1.523948805,1,9/8/2021,126,0
X1-ORz2e0no5mxbp6_i0ymq,Atlanta,Georgia,Fayetteville,1988,314340,,0,0,333089,,18749,1.261623685,1,9/8/2021,126,0
X1-ORz0hhc0katdh6_hip8l,Phoenix,Arizona,Glendale,2097,412600,,0,0,450000,,37400,0.931503825,1,9/8/2021,126,0
X1-ORz0e74uis1egq_a9fgr,Jacksonville,Florida,Jacksonville,3246,406700,,0,0,409416,,2716,0.779886989,1,9/8/2021,126,0
X1-ORz2cyhqyvdunu_it206,Phoenix,Arizona,Tempe,1631,521017,,0,0,472649,,-48368,0.838082172,1,9/8/2021,126,0
X1-ORz2csi8tci3qy_f7toq,Austin,Texas,Jarrell,1463,302862,,0,0,290184,,-12678,2.0455803,1,9/8/2021,126,0
X1-ORz09j9moyncze_hd2yp,Phoenix,Arizona,Glendale,1692,246200,,0,0,254891,,8691,1.390079905,1,9/8/2021,126,0
X1-ORz2fzq7ieyr22_bjs8c,San Antonio,Texas,San Antonio,2138,282800,,0,0,291333,,8533,0.878936416,1,9/8/2021,126,0
X1-ORz07t41p67916_c4urf,Raleigh,North Carolina,Garner,2310,406600,,0,0,398666,,-7934,0.726402462,1,9/8/2021,126,0
X1-ORz2c62xc3dvga_9tz7k,Orlando,Florida,Windermere,2564,456343,,0,0,500975,,44632,1.041747376,1,9/8/2021,126,0
X1-ORz2be89sou35m_f7toq,Jacksonville,Florida,Jacksonville,1861,281882,,0,0,272500,,-9382,2.80267431,1,9/8/2021,126,0
X1-ORz0aknllyqum2_i2d77,Phoenix,Arizona,Surprise,1847,408085,,0,0,380521,,-27564,2.129718302,1,9/8/2021,126,0
X1-ORz2c6atgjlrwa_fg93k,Raleigh,North Carolina,Raleigh,1180,227497,,0,0,207000,,-20497,1.282100377,1,9/8/2021,126,0
X1-ORz2bjeq7u0r5m_i3rro,Orlando,Florida,Orlando,1873,386924,,0,0,367842,,-19082,0.916242163,1,9/8/2021,126,0
X1-ORz0aj02uef9fe_ahuvl,Houston,Texas,Tomball,1464,225512,,0,0,204124,,-21388,1.107049579,1,9/8/2021,126,0
X1-ORz2e21vhy3l2y_dt97q,Atlanta,Georgia,Rex,1696,289613,,0,0,277000,,-12613,1.379751163,1,9/8/2021,126,0
X1-ORz2eop33nfptm_ets00,Atlanta,Georgia,Douglasville,1246,270578,,0,0,268887,,-1691,1.372087359,1,9/8/2021,126,0
X1-ORz0cw9n7coaka_crbuz,Orlando,Florida,Apopka,2250,413410,,0,0,404272,,-9138,0.816989653,1,9/8/2021,126,0
X1-ORz0j1hbs4syuy_gw851,Atlanta,Georgia,Riverdale,1473,191300,,0,0,221000,,29700,1.890582044,1,9/8/2021,126,0
X1-ORz0aa7edtm83e_g6xwj,Nashville,Tennessee,Smyrna,1295,310404,,0,0,317000,,6596,1.011192997,1,9/8/2021,126,0
